time x1 y1 x2 y2
3.300000000000000155e-01 2.133506211185391133e-01 -3.383511673813666132e-01 5.122666283166369405e-01 -6.041503785177932961e-01
3.400000000000000244e-01 1.983845427345692913e-01 -3.473378372766144362e-01 4.683885218101621617e-01 -6.424612881973211787e-01
3.500000000000000333e-01 1.828883020804577819e-01 -3.557412949913563716e-01 4.186424092511887851e-01 -6.788821326336009765e-01
3.599999999999999867e-01 1.668287707673674902e-01 -3.635493931287042679e-01 3.633117624293373260e-01 -7.119664334518811533e-01
3.699999999999999956e-01 1.501687551192007752e-01 -3.707416148558852487e-01 3.032980997149432589e-01 -7.402702386777462173e-01
3.800000000000000044e-01 1.328713841855140021e-01 -3.772866221649338048e-01 2.400935664086004950e-01 -7.626480157156101392e-01
3.900000000000000133e-01 1.149040950140133854e-01 -3.831410301038125632e-01 1.755471231835219470e-01 -7.785173358360000240e-01
4.000000000000000222e-01 9.624162921391893333e-02 -3.882493384492117228e-01 1.115026050306504868e-01 -7.879581107036134346e-01
4.100000000000000311e-01 7.686829799823184650e-02 -3.925446022592273820e-01 4.947439603403387676e-02 -7.916054674604845465e-01
4.199999999999999845e-01 5.678008465458107834e-02 -3.959495194928497330e-01 -9.514094924995636360e-03 -7.904176192853055172e-01
4.299999999999999933e-01 3.598686531319120890e-02 -3.983778928667230379e-01 -6.492099394531836154e-02 -7.854406835607715687e-01
4.400000000000000022e-01 1.451473017622624540e-02 -3.997365665133868484e-01 -1.165771936465973962e-01 -7.776451632777777734e-01
4.500000000000000111e-01 -7.591640099041269303e-03 -3.999279522621626559e-01 -1.645545520149696295e-01 -7.678445790716512676e-01
4.600000000000000200e-01 -3.026650585211674432e-02 -3.988532795696981825e-01 -2.090542987543290987e-01 -7.566729619645542471e-01
4.700000000000000289e-01 -5.342047329985236126e-02 -3.964167668406821665e-01 -2.503282264263360091e-01 -7.445939297314723149e-01
4.799999999999999822e-01 -7.693788874739397599e-02 -3.925309685554678185e-01 -2.886296849507776763e-01 -7.319224584608352568e-01
4.899999999999999911e-01 -1.006746237651628961e-01 -3.871235205070119867e-01 -3.241871883752488470e-01 -7.188495120443381126e-01
5.000000000000000000e-01 -1.244570276899711614e-01 -3.801452988773868502e-01 -3.571942617581592150e-01 -7.054657253468747946e-01
5.100000000000000089e-01 -1.480831838217130103e-01 -3.715795616946991897e-01 -3.878110220038154532e-01 -6.917835023333736011e-01
5.200000000000000178e-01 -1.713277552770385848e-01 -3.614509652383448568e-01 -4.161741631967030841e-01 -6.777581522082859466e-01
5.300000000000000266e-01 -1.939513817636739357e-01 -3.498326192795086498e-01 -4.424120623122009266e-01 -6.633087590754471741e-01
5.400000000000000355e-01 -2.157146010642150002e-01 -3.368489437236023010e-01 -4.666609863020348969e-01 -6.483387697790798931e-01
5.500000000000000444e-01 -2.363947476820261739e-01 -3.226724705771336632e-01 -4.890778034984005762e-01 -6.327551584255510786e-01
5.600000000000000533e-01 -2.558028210030010574e-01 -3.075140919810124829e-01 -5.098452729738462974e-01 -6.164840461782463699e-01
5.700000000000000622e-01 -2.737967579721314881e-01 -2.916081880262453296e-01 -5.291683310317691902e-01 -5.994804986893612631e-01
5.799999999999999600e-01 -2.902883854013211251e-01 -2.751956636669518619e-01 -5.472629692857103878e-01 -5.817312460019313791e-01
5.899999999999999689e-01 -3.052432352962956008e-01 -2.585083505534208625e-01 -5.643416410771182612e-01 -5.632508912690816771e-01
5.999999999999999778e-01 -3.186744095581681147e-01 -2.417573591284306045e-01 -5.805994897815338618e-01 -5.440738362678405604e-01
6.099999999999999867e-01 -3.306328771169630421e-01 -2.251264101996014733e-01 -5.962042903580000441e-01 -5.242448223195483870e-01
6.199999999999999956e-01 -3.411967059371838196e-01 -2.087697484254242841e-01 -6.112910094270340711e-01 -5.038105375077690518e-01
6.300000000000000044e-01 -3.504610996422903302e-01 -1.928134270156429964e-01 -6.259603839625893507e-01 -4.828136758758864167e-01
6.400000000000000133e-01 -3.585302415915636032e-01 -1.773585799004239183e-01 -6.402802641400244799e-01 -4.612897771893829657e-01
6.500000000000000222e-01 -3.655112212575828412e-01 -1.624855290011709141e-01 -6.542884730263931470e-01 -4.392664872711595225e-01
6.600000000000000311e-01 -3.715098664289281927e-01 -1.482579480026617880e-01 -6.679962517822525259e-01 -4.167646021103767473e-01
6.700000000000000400e-01 -3.766281051994149198e-01 -1.347266505703251516e-01 -6.813917213477604928e-01 -3.938002661165322937e-01
6.800000000000000488e-01 -3.809624482001773838e-01 -1.219328219198062141e-01 -6.944430806551571411e-01 -3.703878340963086546e-01
6.900000000000000577e-01 -3.846032319083376172e-01 -1.099106637486167160e-01 -7.071014550617327199e-01 -3.465430707914877728e-01
7.000000000000000666e-01 -3.876343423320442461e-01 -9.868949612194585774e-02 -7.193034266118405462e-01 -3.222864963992336795e-01
7.099999999999999645e-01 -3.901332150077000405e-01 -8.829538236938383466e-02 -7.309733472375107288e-01 -2.976467718120268113e-01
7.199999999999999734e-01 -3.921709698984993109e-01 -7.875233564073115533e-02 -7.420255777683413267e-01 -2.726640509965577164e-01
7.299999999999999822e-01 -3.938125862232157992e-01 -7.008314299588931651e-02 -7.523668202532700633e-01 -2.473932139425816246e-01
7.399999999999999911e-01 -3.951170548820091000e-01 -6.230981416572674292e-02 -7.618987199973020763e-01 -2.219068383712334280e-01
7.500000000000000000e-01 -3.961374691400624259e-01 -5.545363417582397508e-02 -7.705209012810460001e-01 -1.962976817544759833e-01
7.600000000000000089e-01 -3.969210321216518067e-01 -4.953477828236123315e-02 -7.781345574496654205e-01 -1.706803440575392350e-01
7.700000000000000178e-01 -3.975089767254761375e-01 -4.457144178355555014e-02 -7.846466330011810930e-01 -1.451916936882001186e-01
7.800000000000000266e-01 -3.979364132063937243e-01 -4.057845542193923294e-02 -7.899745102367042859e-01 -1.199896037378576780e-01
7.900000000000000355e-01 -3.982321434991318854e-01 -3.756540807826831002e-02 -7.940509569971614390e-01 -9.524960765676704355e-02
8.000000000000000444e-01 -3.984185078799815649e-01 -3.553438586340140065e-02 -7.968289332482176857e-01 -7.115927825483341074e-02
8.100000000000000533e-01 -3.985113529388621956e-01 -3.447755181038283934e-02 -7.982857353808795464e-01 -4.791046449169221455e-02
8.200000000000000622e-01 -3.985202200961404095e-01 -3.437490617476381821e-02 -7.984259231455849148e-01 -2.568993821111873604e-02
8.300000000000000711e-01 -3.984488399771966005e-01 -3.519264015140679408e-02 -7.972825548832280784e-01 -4.669405489032232848e-03
8.399999999999999689e-01 -3.982959737515621712e-01 -3.688247948952082245e-02 -7.949164513063804449e-01 1.500390392836580683e-02
8.499999999999999778e-01 -3.980565733810442208e-01 -3.938228520720166159e-02 -7.914134810342328130e-01 3.321484422310665152e-02
8.599999999999999867e-01 -3.977231572600963272e-01 -4.261795606385526680e-02 -7.868801518617565272e-01 4.988519822076063759e-02
8.699999999999999956e-01 -3.972872417280371993e-01 -4.650642493385368642e-02 -7.814380329588712648e-01 6.497527579197906467e-02
8.800000000000000044e-01 -3.967406530155757061e-01 -5.095933913204322985e-02 -7.752176702513160489e-01 7.848233663097048396e-02
8.900000000000000133e-01 -3.960765732514522908e-01 -5.588692263300020641e-02 -7.683526641087529141e-01 9.043639121686736226e-02
9.000000000000000222e-01 -3.952902355228998243e-01 -6.120154981902340557e-02 -7.609744651758918454e-01 1.008942372425093159e-01
9.100000000000000311e-01 -3.943792540097822985e-01 -6.682068547005223791e-02 -7.532082519897407291e-01 1.099326743528915018e-01
9.200000000000000400e-01 -3.933436345034690973e-01 -7.266901124689466307e-02 -7.451700389888098464e-01 1.176417375481152577e-01
9.300000000000000488e-01 -3.921855459882793160e-01 -7.867971478008332908e-02 -7.369649760358385482e-01 1.241185707552736189e-01
9.400000000000000577e-01 -3.909089440376594116e-01 -8.479503211487132708e-02 -7.286866709375097173e-01 1.294623066401177636e-01
9.500000000000000666e-01 -3.895191277198740698e-01 -9.096619778988478122e-02 -7.204173016079954417e-01 1.337700888162318691e-01
9.599999999999999645e-01 -3.880222923669370272e-01 -9.715297538576607439e-02 -7.122282740916350274e-01 1.371342018432168408e-01
9.699999999999999734e-01 -3.864251187335972504e-01 -1.033229287802339136e-01 -7.041812083278824463e-01 1.396401703227957980e-01
9.799999999999999822e-01 -3.847344198064001630e-01 -1.094505651709148375e-01 -6.963290770263046436e-01 1.413656416260348769e-01
9.899999999999999911e-01 -3.829568520693993339e-01 -1.155164466779350363e-01 -6.887173704079676551e-01 1.423798608282602074e-01
1.000000000000000000e+00 -3.810986886424364561e-01 -1.215063352875696001e-01 -6.813852024100954807e-01 1.427435647110217865e-01
1.010000000000000009e+00 -3.791656465559358757e-01 -1.274104095897157229e-01 -6.743663084164137622e-01 1.425091510892683710e-01
1.020000000000000018e+00 -3.771627583319310251e-01 -1.332225721394443008e-01 -6.676899099543800453e-01 1.417210114738972349e-01
1.030000000000000027e+00 -3.750942778864723715e-01 -1.389398528026637158e-01 -6.613814390772834173e-01 1.404159442327773955e-01
1.040000000000000036e+00 -3.729636116771899990e-01 -1.445619049566871095e-01 -6.554631259800345333e-01 1.386235897612750623e-01
1.050000000000000044e+00 -3.707732673869353901e-01 -1.500905866176028280e-01 -6.499544594978705625e-01 1.363668482161209394e-01
1.060000000000000053e+00 -3.685248138868971179e-01 -1.555296163102958817e-01 -6.448725329859572586e-01 1.336622545103531290e-01
1.070000000000000062e+00 -3.662188475570481438e-01 -1.608842928753069779e-01 -6.402322888195001171e-01 1.305202952963770979e-01
1.080000000000000071e+00 -3.638549611670860440e-01 -1.661612687544793132e-01 -6.360466742070325363e-01 1.269456594344999523e-01
1.090000000000000080e+00 -3.614317124133527570e-01 -1.713683671566940958e-01 -6.323267197191494438e-01 1.229374177283339142e-01
1.100000000000000089e+00 -3.589465898791132092e-01 -1.765144345773334567e-01 -6.290815502356106315e-01 1.184891301353552806e-01
1.110000000000000098e+00 -3.563959746663858397e-01 -1.816092212460503341e-01 -6.263183360856626747e-01 1.135888797062445943e-01
1.120000000000000107e+00 -3.537750962720014325e-01 -1.866632831001751869e-01 -6.240421900694236301e-01 1.082192325061173965e-01
1.130000000000000115e+00 -3.510779814829672607e-01 -1.916878997689872854e-01 -6.222560137922028556e-01 1.023571219417894473e-01
1.140000000000000124e+00 -3.482973951775806265e-01 -1.966950037812660312e-01 -6.209602942468580578e-01 9.597365438208604882e-02
1.150000000000000133e+00 -3.454247719662185134e-01 -2.016971167669135423e-01 -6.201528487153646907e-01 8.903383075280824066e-02
1.159999999999999920e+00 -3.424501376128339381e-01 -2.067072888142823528e-01 -6.198285126454639027e-01 8.149617588428392789e-02
1.169999999999999929e+00 -3.393620191654915796e-01 -2.117390373736514619e-01 -6.199787609352382933e-01 7.331226369079085758e-02
1.179999999999999938e+00 -3.361473427103431333e-01 -2.168062821709166865e-01 -6.205912476715935711e-01 6.442612159933730487e-02
1.189999999999999947e+00 -3.327913176656525085e-01 -2.219232725208394319e-01 -6.216492423154871272e-01 5.477349176633189431e-02
1.199999999999999956e+00 -3.292773065676708466e-01 -2.271045032128163887e-01 -6.231309308845451866e-01 4.428091915883070051e-02
1.209999999999999964e+00 -3.255866793848339324e-01 -2.323646147914035509e-01 -6.250085377909644357e-01 3.286462701390566177e-02
1.219999999999999973e+00 -3.216986515465276031e-01 -2.377182735785068890e-01 -6.272472060596077092e-01 2.042912779320421590e-02
1.229999999999999982e+00 -3.175901051003882092e-01 -2.431800261993661560e-01 -6.298035482511818994e-01 6.865501486945674303e-03
1.239999999999999991e+00 -3.132353927236863900e-01 -2.487641227050998438e-01 -6.326237437726980328e-01 -7.950748462319578991e-03
1.250000000000000000e+00 -3.086061247006840480e-01 -2.544843016714898876e-01 -6.356410043828366607e-01 -2.416238028474909649e-02
1.260000000000000009e+00 -3.036709394004833973e-01 -2.603535299619115229e-01 -6.387721488998037156e-01 -4.193379781279304996e-02
1.270000000000000018e+00 -2.983952581564359718e-01 -2.663836892712350690e-01 -6.419129043715962046e-01 -6.145534389462295466e-02
1.280000000000000027e+00 -2.927410255727730948e-01 -2.725852012611855169e-01 -6.449313572049157894e-01 -8.294878517808870755e-02
1.290000000000000036e+00 -2.866664358272327795e-01 -2.789665832498778864e-01 -6.476586671984472243e-01 -1.066743637806528422e-01
1.300000000000000044e+00 -2.801256439258831277e-01 -2.855339272575316278e-01 -6.498756474316922382e-01 -1.329399073633885098e-01
1.310000000000000053e+00 -2.730684572100919860e-01 -2.922902969256765959e-01 -6.512929542776049185e-01 -1.621126113646446654e-01
1.320000000000000062e+00 -2.654399955431205882e-01 -2.992350393354163418e-01 -6.515211500608184547e-01 -1.946341687545197763e-01
1.330000000000000071e+00 -2.571802975754524101e-01 -3.063630110489870551e-01 -6.500242867252128409e-01 -2.310397066279581413e-01
1.340000000000000080e+00 -2.482238368631709824e-01 -3.136637161243325811e-01 -6.460459762068191392e-01 -2.719798409680689866e-01
1.350000000000000089e+00 -2.384989075650301160e-01 -3.211203373975046738e-01 -6.384885452725210797e-01 -3.182411488607488348e-01
1.360000000000000098e+00 -2.279268950390385129e-01 -3.287085799273623543e-01 -6.257116418467864039e-01 -3.707477902802687741e-01
1.370000000000000107e+00 -2.164217392257125061e-01 -3.363950516736500806e-01 -6.051970937853766719e-01 -4.304892793765620063e-01
1.380000000000000115e+00 -2.038910137125136690e-01 -3.441343553429148105e-01 -5.730257105995866240e-01 -4.982108803364672100e-01
1.390000000000000124e+00 -1.902437305707690429e-01 -3.518626478876618058e-01 -5.232733319343287892e-01 -5.734281790869630857e-01
1.400000000000000133e+00 -1.754199623698768917e-01 -3.594827350543430278e-01 -4.483269141809337888e-01 -6.519238328042958885e-01
1.409999999999999920e+00 -1.594705031931205608e-01 -3.668366920188504410e-01 -3.435078467841520822e-01 -7.219849091957871723e-01
1.419999999999999929e+00 -1.426708815638473016e-01 -3.736910750256081659e-01 -2.177277108010963469e-01 -7.665860640301136453e-01
1.429999999999999938e+00 -1.254942745169268237e-01 -3.798041430309446187e-01 -9.385457034185865077e-02 -7.785508409730268475e-01
1.439999999999999947e+00 -1.083713861100929488e-01 -3.850397936221361395e-01 1.115093431116377654e-02 -7.667653690308562364e-01
1.449999999999999956e+00 -9.154686704190508062e-02 -3.893830647765921249e-01 9.483060960741852841e-02 -7.433088143312562845e-01
1.459999999999999964e+00 -7.513162424992064770e-02 -3.928806931341481956e-01 1.611439598727729683e-01 -7.156404309384163387e-01
1.469999999999999973e+00 -5.917700749683183631e-02 -3.955983844553968010e-01 2.144549708314004988e-01 -6.873611998314789195e-01
1.479999999999999982e+00 -4.370898805469710519e-02 -3.976047338290055744e-01 2.581030681489475676e-01 -6.601108913379829524e-01
1.489999999999999991e+00 -2.873974630396737909e-02 -3.989661977942287052e-01 2.944687760415701239e-01 -6.346275036618109766e-01
1.500000000000000000e+00 -1.427166520455990656e-02 -3.997453183869561499e-01 3.252488559739666885e-01 -6.112301067256489251e-01
1.510000000000000009e+00 -2.992696426229627207e-04 -3.999998880470856388e-01 3.516757732649493651e-01 -5.900355930348921696e-01
1.520000000000000018e+00 1.318928521635498799e-02 -3.997824943084447580e-01 3.746642393791297931e-01 -5.710596308825359735e-01
1.530000000000000027e+00 2.621080831028515037e-02 -3.991403180934262607e-01 3.949057752008368061e-01 -5.542661424734276476e-01
1.540000000000000036e+00 3.878571801148290171e-02 -3.981151442464023749e-01 4.129301380930543441e-01 -5.395928913369770763e-01
1.550000000000000044e+00 5.093677400994404275e-02 -3.967435507395928873e-01 4.291460546359697759e-01 -5.269654384864080887e-01
1.560000000000000053e+00 6.268792610899562301e-02 -3.950572413209927358e-01 4.438689095113000915e-01 -5.163051604472692624e-01
1.570000000000000062e+00 7.406329135538651520e-02 -3.930834884265773099e-01 4.573400317920807701e-01 -5.075340901734572974e-01
1.580000000000000071e+00 8.508625449455763101e-02 -3.908456591751882092e-01 4.697404100489385725e-01 -5.005779726236256888e-01
1.590000000000000080e+00 9.577867595748373875e-02 -3.883638052545980157e-01 4.812005840892383257e-01 -4.953682571810357760e-01
1.600000000000000089e+00 1.061601859624792255e-01 -3.856553058320497662e-01 4.918078071269122442e-01 -4.918434044599750421e-01
1.610000000000000098e+00 1.162475417556758928e-01 -3.827355601923636552e-01 5.016111742694071562e-01 -4.899496951551656210e-01
1.620000000000000107e+00 1.260540267318109586e-01 -3.796187328685136642e-01 5.106251723586650026e-01 -4.896416120857431387e-01
1.630000000000000115e+00 1.355888749426940043e-01 -3.763185578625833916e-01 5.188319670816555762e-01 -4.908817820131257670e-01
1.640000000000000124e+00 1.448567126673730443e-01 -3.728492091921372653e-01 5.261826769598539899e-01 -4.936403883254230629e-01
1.650000000000000133e+00 1.538570211673980503e-01 -3.692262409925584077e-01 5.325978786966233391e-01 -4.978938858689104796e-01
1.660000000000000142e+00 1.625836427556327790e-01 -3.654675896824625680e-01 5.379676453800819047e-01 -5.036227581476617754e-01
1.669999999999999929e+00 1.710243772255410633e-01 -3.615946105718610415e-01 5.421515489368116114e-01 -5.108079558784828222e-01
1.679999999999999938e+00 1.791607483258630396e-01 -3.576330888764583937e-01 5.449792775785490262e-01 -5.194255598242801808e-01
1.689999999999999947e+00 1.869680593754949882e-01 -3.536141184587535680e-01 5.462528407943056941e-01 -5.294391617285830742e-01
1.699999999999999956e+00 1.944158985553460228e-01 -3.495746821337572530e-01 5.457517460551265520e-01 -5.407895410271261749e-01
1.709999999999999964e+00 2.014692863362832209e-01 -3.455577038110259624e-01 5.432429501551169215e-01 -5.533815780888645675e-01
1.719999999999999973e+00 2.080906580075237433e-01 -3.416112967247948440e-01 5.384975908568256919e-01 -5.670691835354293442e-01
1.729999999999999982e+00 2.142428093069157213e-01 -3.377869427024682292e-01 5.313160573059739766e-01 -5.816404958923442337e-01
1.739999999999999991e+00 2.198927624340699105e-01 -3.341364586948178395e-01 5.215612476802069519e-01 -5.968075934037941899e-01
1.750000000000000000e+00 2.250162109528294208e-01 -3.307078844062109613e-01 5.091964311700659662e-01 -6.122067342036532356e-01
1.760000000000000009e+00 2.296018206572646436e-01 -3.275408431797007247e-01 4.943194533727322537e-01 -6.274151083801657869e-01
1.770000000000000018e+00 2.336543641890880263e-01 -3.246623447451105759e-01 4.771813478915257201e-01 -6.419864821957506074e-01
1.780000000000000027e+00 2.371957067972809419e-01 -3.220841453361812934e-01 4.581783646640128493e-01 -6.555007989726709949e-01
1.790000000000000036e+00 2.402632011138085277e-01 -3.198024299322093089e-01 4.378141867352219885e-01 -6.676150347641907068e-01
1.800000000000000044e+00 2.429059149864233602e-01 -3.177998056396644233e-01 4.166409239232404804e-01 -6.780998842820706862e-01
1.810000000000000053e+00 2.451798167561769493e-01 -3.160488213162762072e-01 3.951961256397813482e-01 -6.868521479854675649e-01
1.820000000000000062e+00 2.471431683374765154e-01 -3.145159047554093590e-01 3.739528447836462099e-01 -6.938828853423046894e-01
1.830000000000000071e+00 2.488529621858480978e-01 -3.131648179654427100e-01 3.532918017521919918e-01 -6.992898350130765106e-01
1.840000000000000080e+00 2.503626553091375939e-01 -3.119591973745252100e-01 3.334951125387107806e-01 -7.032250846621511675e-01
1.850000000000000089e+00 2.517210329456228135e-01 -3.108641529234091316e-01 3.147551205196054691e-01 -7.058663096310852092e-01
1.860000000000000098e+00 2.529718683814676239e-01 -3.098471136021593852e-01 2.971907030498011637e-01 -7.073954687246206685e-01
1.870000000000000107e+00 2.541540571999336140e-01 -3.088781559269170862e-01 2.808651862602813964e-01 -7.079853039264505377e-01
1.880000000000000115e+00 2.553019878022056433e-01 -3.079300164391942651e-01 2.658025098801657382e-01 -7.077921664810433722e-01
1.890000000000000124e+00 2.564459980258642635e-01 -3.069779309600584871e-01 2.520003007071655587e-01 -7.069532249162608917e-01
1.900000000000000133e+00 2.576128344837641526e-01 -3.059993913543632704e-01 2.394397277522032630e-01 -7.055863508409352391e-01
1.910000000000000142e+00 2.588260743373790307e-01 -3.049738730499738648e-01 2.280925751762408471e-01 -7.037914404029081972e-01
1.919999999999999929e+00 2.601064941564196764e-01 -3.038825623454831648e-01 2.179261347624251166e-01 -7.016523667316298951e-01
1.929999999999999938e+00 2.614723836436793625e-01 -3.027080979949042794e-01 2.089064901200597957e-01 -6.992390890133409753e-01
1.939999999999999947e+00 2.629398081525962105e-01 -3.014343332944605103e-01 2.010006628415249574e-01 -6.966096643541485056e-01
1.949999999999999956e+00 2.645228262338299996e-01 -3.000461204569507268e-01 1.941779781235294378e-01 -6.938120437468398016e-01
1.959999999999999964e+00 2.662336687851467043e-01 -2.985291168465830092e-01 1.884109091673007164e-01 -6.908856104661775799e-01
1.969999999999999973e+00 2.680828857962811451e-01 -2.968696116869122270e-01 1.836755827782812767e-01 -6.878624596997979790e-01
1.979999999999999982e+00 2.700794657398895571e-01 -2.950543715752332874e-01 1.799520718411767861e-01 -6.847684371015192450e-01
1.989999999999999991e+00 2.722309316476633767e-01 -2.930705032142355559e-01 1.772245599763534463e-01 -6.816239607227911890e-01
2.000000000000000000e+00 2.745434169629137333e-01 -2.909053320280116650e-01 1.754814356499431738e-01 -6.784446511407291602e-01
2.010000000000000231e+00 2.770217234340497936e-01 -2.885462956712992466e-01 1.747153538720234711e-01 -6.752417918269153496e-01
2.020000000000000018e+00 2.796693626243706432e-01 -2.859808518227719976e-01 1.749232907215649280e-01 -6.720226376710558558e-01
2.030000000000000249e+00 2.824885820614169707e-01 -2.831964000564450856e-01 1.761066073447284941e-01 -6.687905849910442679e-01
2.040000000000000036e+00 2.854803766260348707e-01 -2.801802180052283542e-01 1.782711344129759290e-01 -6.655452117243020327e-01
2.049999999999999822e+00 2.886444854789009806e-01 -2.769194124698023951e-01 1.814272843487927389e-01 -6.622821919151270498e-01
2.060000000000000053e+00 2.919793746344991892e-01 -2.734008865897233909e-01 1.855901962795424853e-01 -6.589930840327696826e-01
2.069999999999999840e+00 2.954822052173373681e-01 -2.696113246877796521e-01 1.907799172229695528e-01 -6.556649879118765512e-01
2.080000000000000071e+00 2.991487874751286857e-01 -2.655371969275873711e-01 1.970216221418297775e-01 -6.522800599528603138e-01
2.089999999999999858e+00 3.029735207862804813e-01 -2.611647864899961369e-01 2.043458750231395005e-01 -6.488148703171769949e-01
2.100000000000000089e+00 3.069493201968013230e-01 -2.564802425738122449e-01 2.127889328864092100e-01 -6.452395787466647104e-01
2.109999999999999876e+00 3.110675304715668776e-01 -2.514696631530746740e-01 2.223930944701597023e-01 -6.415168967028492819e-01
2.120000000000000107e+00 3.153178292671152683e-01 -2.461192120625172730e-01 2.332070951293221950e-01 -6.376007918837812705e-01
2.129999999999999893e+00 3.196881218495981614e-01 -2.404152756134195212e-01 2.452865489563721135e-01 -6.334348755712511103e-01
2.140000000000000124e+00 3.241644308122191287e-01 -2.343446645353592095e-01 2.586944378870945083e-01 -6.289503918460308540e-01
2.149999999999999911e+00 3.287307855044177551e-01 -2.278948675632000431e-01 2.735016447607833689e-01 -6.240636977514416595e-01
2.160000000000000142e+00 3.333691173680848330e-01 -2.210543634159345960e-01 2.897875214315183134e-01 -6.186730809024506561e-01
2.169999999999999929e+00 3.380591690552857131e-01 -2.138129982429734233e-01 3.076404711074439691e-01 -6.126546996925058552e-01
2.180000000000000160e+00 3.427784270051028592e-01 -2.061624359089389569e-01 3.271585004146426723e-01 -6.058573419226491730e-01
2.189999999999999947e+00 3.475020889465889606e-01 -1.980966889621252891e-01 3.484496501762470166e-01 -5.980955666201958065e-01
2.200000000000000178e+00 3.522030793389701597e-01 -1.896127392981471205e-01 3.716321229965066641e-01 -5.891406009831033908e-01
2.209999999999999964e+00 3.568521267000591690e-01 -1.807112604948705181e-01 3.968337480512633131e-01 -5.787080820325920527e-01
